snapshot_date,date,channel,direction,confidence,title,headline,economic_mechanism,expected_effects,id,lead_indicator,signal_type,snapshot_country,source,sources,time_horizon,who_should_care
2026-05-14,2026-05-12,Energy,easing,medium,Energy Supply Improvement,Govt reasseses 31 cancelled renewable projects to revitalize power supply - en.bd-pratidin.com,"Improved power and gas supply expands industrial operating hours, lowers unit costs, and reduces reliance on captive generation.","[""output normalization"", ""production cost relief"", ""inflation pressure easing""]",2026-05-12_Energy_easing_336480c3,load_shedding_reduction,production_constraint,root,en.bd-pratidin.com,"[""https://news.google.com/rss/articles/CBMiYkFVX3lxTE13N0JpSmxFSjZOb0tSM3pxaVoxQWlEZjNqQjFnNk5aN0N4MVZIN3JlTUlVWkw3MGM1WlFSVzAzSndGSXVTdTU1SVp4TmVwYmxQVU81MmZfWU1sOVFwdEsyNFln?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-12,Exports,easing,low,Export Demand Expansion,"Bangladesh BGMEA, Germany's GIZ sign MoU for green RMG transformation","Rising external demand lifts factory utilization, expands labor income, and strengthens FX earnings.","[""higher manufacturing output"", ""urban employment gains"", ""FX earnings boost""]",2026-05-12_Exports_easing_f3764273,export_orders_increase,balance_of_payments,root,Fibre2Fashion,"[""https://news.google.com/rss/articles/CBMi1gFBVV95cUxPZC1CWGNBSXNiaTlZd0F2bTVhQWpBQkZwMUVMUU1KYjV1SU9lTU9OVGV0RVZnMkswc2hCMWJsSHZEbUNtMHFHdUR4c2hhd25UU3RLcUduWUhWMHZLN29VeVhwWEotMHA0RnRtV0lQMkZoLTE4U3ZuZDJ4M0VtSFBfajZFRDAyQldPZ0ZfazJEVzE0b182T1ZfcG9yZ1NmcDBlaXB3ZjlTbDgyeXAwa1RISEZqbmQ0S0RRcUxibDlEVUU0cUdDdmxCSjZQeDRHVEttTUs2Q19R?oc=5""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
2026-05-14,2026-05-12,Foreign Exchange,easing,high,External Liquidity Improvement,Bangladesh Bank buys $145 million from banks in May to bolster reserves,"Rising reserves and improved BoP position ease import financing constraints, narrow the informal FX premium, and restore normal trade settlement.","[""import normalization"", ""informal FX premium narrowing"", ""reserve buffer strengthening""]",2026-05-12_Foreign_Exchange_easing_a38ad56f,fx_reserves_recovery,balance_of_payments,root,The Financial Express,"[""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPdXhFbnNlalpBREFGd0dYQ2xLcS0wVjAwMjM0V19lS0RYTE9iWldUdmxnZEhQenlkOFNjXzgzZUVPZG9hRTdjc3JiQnhGeWlELTQ0NHFBOHNyNjZyVUY0UGZLd0Y2Nms3V18xRHNoWndmVWNKYTN1aHNtcFY5X2loOS1lVGhCWDVvbmJXOU1LNVBXSHhRVDRyN19qTnFyeTZZUVc5OVpuOTVOelQ4a01aSGNBU0YtaEV0U3FDQjdsQTFOdw?oc=5""]",1–3 months,"[""trade finance banks"", ""importers"", ""currency desks""]"
2026-05-14,2026-05-12,Foreign Exchange,easing,high,External Liquidity Improvement,Bangladesh Bank Buys $145 Million in May to Boost Reserves - businesstimes-bd.com,"Rising reserves and improved BoP position ease import financing constraints, narrow the informal FX premium, and restore normal trade settlement.","[""import normalization"", ""informal FX premium narrowing"", ""reserve buffer strengthening""]",2026-05-12_Foreign_Exchange_easing_a65b71ce,fx_reserves_recovery,balance_of_payments,root,businesstimes-bd.com,"[""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1VUDY5S21fNjRIc1cwX1B4LXMtS1gwZng5dzRzWVZNQ2JfakpPUnlOeVRnV0VUel9HOXMydDVGcExPQXdLM0hiZFdxemhxNUZhVWdCSDFwdjZpZw?oc=5""]",1–3 months,"[""trade finance banks"", ""importers"", ""currency desks""]"
2026-05-14,2026-05-12,Logistics,easing,low,Logistics Improvement,Netherlands delegation in Ctg for sustainable port dev,"Port throughput gains, transport improvements, or new infrastructure cut delivery times and lower costs across supply chains.","[""supply chain acceleration"", ""lower transport costs"", ""export throughput gains""]",2026-05-12_Logistics_easing_4730e796,transport_capacity_expansion,production_constraint,root,Bangladesh Post,"[""https://news.google.com/rss/articles/CBMimgFBVV95cUxQRFF2c3RwMXJBLXBhR2htQmtwR3Q2X01UelVGalozVnN3Tkl5bGlmVFA2SlUzSU4zS053OTl2X1RGeDBLdkF6LUk1cV83bl9EVWhBVDdyUXQyeUQ4UTVsWXdJV3NBaFhBNlA3VDVZQjlKaG5LRVVuSHNRV0tYc01MYWlaN0tZUE45Nk9fY1BaUkNJYUJCNFlyZV9B?oc=5""]",immediate–1 month,"[""exporters"", ""importers"", ""logistics firms""]"
2026-05-14,2026-05-13,Banking,easing,high,Banking Sector Strengthening,BB cuts overdue loan penalty interest to 0.5pc,"Declining NPLs, stronger governance, or improved liquidity conditions restore credit intermediation capacity and depositor confidence.","[""credit expansion capacity"", ""deposit confidence"", ""contingent liability easing""]",2026-05-13_Banking_easing_de43445c,npl_ratio_improvement,financial_conditions,root,newagebd.net,"[""https://news.google.com/rss/articles/CBMilAFBVV95cUxQa09jSjh5ejNFRHNyc0pWc1hKLVIxeHUxLXYxWUk2cm5vUUh0cl9RSVctMVM3QTFqSXFKaHRxWkhtMG5OTExpcjVVRnZuQlZtckJtdDVpd2RzRUxSdkUtTUtVXzBXNEVBTkxwemFNZU55c1NFaDktalBsbE5mWXNIcFVPQlh3cXFnVzVkelM2d2hFeGVV?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,tightening,high,Banking Sector Fragility,"Tk10,500cr syphoned thru inflated export orders at Premier Bank: BB probe","Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-05-13_Banking_tightening_2ac5ea63,npl_ratio_deterioration,financial_conditions,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMivwFBVV95cUxPMms1blJHSkxlM1BzeHprdHZ2Q2VSX21EOHktRHFJOTR0ZkdTY0JGNTJYVjNMOHNOd3lZSmdHTUdMZUw3eUdaRnZLRll4aXc2elhRU3hzVWsxMllhYXpYTGsxTDJjSjc2cTJxdHhjRXh0enpVcFUzVklSRVlYajBGdUZKcldpdjNNYVJ3dUFRaDJieHJadDNLNlZzWWV1YlZyaWxFcXZaSlQxN1BQdm12R05kaXlZeHlOaFJLZ1JCUdIBxAFBVV95cUxOb193NjM4S3BEYm56YlN2M0JIZk54dFhPMzMzTFZfMTlqeHF3TG9Cd01IUHpqVi0xNWRhbTlsU2VldEhwWXRhdElOMEpVcFg0WUhtek1fVTJzc1pXOVQ0STE0a1lXbjl6TG9EM25TMEI4SVhsRXBWeDJnQXNzQVN1YW5VZk5tTThrYnBJeVZScTVKb1dPb2Qzd0x2S1ltMUpKaGJWWXZEQmlBNGpxbDlFMUE5Wm5icURJa01nQTBKM2x0RExS?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,tightening,high,Banking Sector Fragility,"Islami Bank’s bad loans soar 44% to record Tk94,322cr in 2025","Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-05-13_Banking_tightening_fa53e496,npl_ratio_deterioration,financial_conditions,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiogFBVV95cUxNcFJYTTBsc3VvaVItVXl4MjB3SmhpRzkxT3dBZm0xVU1QWGRfZjZIN3JfMEIySG84TkI4QzlQY010ekg2dEF5T0oxSk1ibm9Wc1F5ajJoRU5zTzhQckRfNnBqUE05V3A5R080Yk1UMDR0Ri15ZkxWNVRMejNRSy15b0kzNzhJZENZZ0p3RXEtOHFWQ3R0YlZiQnpYZk1LVjQtUGfSAacBQVVfeXFMUG1NOTBUVlBJZk9tNWNFZE5ZeFRYb0F5S3lkQTE3OUtZdldBaWRvdG5DYmE5c05UM2NMdmdOWEhwUDdRbVVvTVN4ejRHUXlWTnRhTzk2N0h5cWVGZURhakJtVGRyV2lUQ05LUmdpNXJTbm9xNkJoS1p2M0NLM3p0STY2eWppcEpBZEhLYU5ZNVV2dHJOdDRsZUxLVzZfbGw5NTJhYl9Ia3M?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,easing,high,Banking Sector Strengthening,Cenbank cuts penal interest rate on overdue loans to 0.5%,"Declining NPLs, stronger governance, or improved liquidity conditions restore credit intermediation capacity and depositor confidence.","[""credit expansion capacity"", ""deposit confidence"", ""contingent liability easing""]",2026-05-13_Banking_easing_aa67a1a1,npl_ratio_improvement,financial_conditions,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMikwFBVV95cUxQdWY1UURKcF92QnJUb09xc0h4dVdBUThkTy1mUG9KcjM3b2tKVnBTSFZQMTF2TndfUGtSRE1pcUZYeTV5ZGRXSzU1RmF6YTVNUmNRUmpMalpkYzdaYlpmT1Jva3VZWTdPaGdSVjA5aVlEYUF4TURvOFBtQjFNamg0SnZhdGJfU0RrUGxSY1pwTFFiSmPSAZgBQVVfeXFMTnBwdllOeUFOdHVuZ1JlalVDazF1UE1nLTBMX0gzZXRqMGN5TmZOd0g0a3JLQk81VVpfOU96S1hLVW5KMl9BTU1mV0h6ZXk0RThGcXRpNXRlYXRPc1Z6VmV5Rm1yVVRyeUc1clpfdzBXZ2piVE9LeFJrSUlJRUprN3VRZGFNcXVidlBqM213d012bDB1bEtZVW4?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,tightening,high,Banking Sector Fragility,Bangladesh Bank approves closure of five NBFIs - daily-sun.com,"Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-05-13_Banking_tightening_015d83c4,npl_ratio_deterioration,financial_conditions,root,daily-sun.com,"[""https://news.google.com/rss/articles/CBMikAFBVV95cUxQSFE2T1ZhMGZpaHB6Snh6NUptNUQ2MkVmUnVvel9NMEFTSWw1YWttTEVXVkJybjAwN0ktSjhVZk90bXJHdXZrbzhQNzE5cVdCbkhITmU5dnhCVVpzOGhNLXh5T1czeURzN0QtOUVST0t4ZjlwR0VJdURLd2lWZDFoWERpVTYycm1QcmJJbXY5Wkw?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,tightening,high,Banking Sector Fragility,Bangladesh Bank greenlights liquidation of 5 ailing NBFIs from July,"Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-05-13_Banking_tightening_e52a8779,npl_ratio_deterioration,financial_conditions,root,The Financial Express,"[""https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNnhUYzQyb2JwYjNVVXFSRjZMWHBpVjJTUVNCd1BkSW5hYjZMdUlzUERTdWE4Zkp6Z2ZPMGxnSnJ2YndFNEtYaUdWbW1seW1kQnR0MnFEU2VMY0hUYXZGSGc1ck84eVUzMXpjUDNHUUpIZTdObkhITGJGSGthMXdwSkpGelM2eXdIenhrV1hJSDk0Z2dSTkpmS3FIUWtudHdya1lha2hvV0xQZVk?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,tightening,high,Banking Sector Fragility,Bangladesh Bank to Liquidate 5 NBFIs Starting July 2026 - businesstimes-bd.com,"Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-05-13_Banking_tightening_d956be5c,npl_ratio_deterioration,financial_conditions,root,businesstimes-bd.com,"[""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5vdC1aSndOYWdhU3BUckV6UnFlZ1lpLUlQRDBNdHoxbWt4UWotdzcwWVV5MmZGcVc5eHhTU3pUdXVuNVJfUWhBTjB3WjJjYnRYdXFaTVZJY2I4Zw?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,easing,high,Banking Sector Strengthening,Bangladesh Bank Cuts Penal Interest on Overdue Loans to 0.5% - businesstimes-bd.com,"Declining NPLs, stronger governance, or improved liquidity conditions restore credit intermediation capacity and depositor confidence.","[""credit expansion capacity"", ""deposit confidence"", ""contingent liability easing""]",2026-05-13_Banking_easing_cd946145,npl_ratio_improvement,financial_conditions,root,businesstimes-bd.com,"[""https://news.google.com/rss/articles/CBMiWkFVX3lxTE05QktxNUZ1TWppM2l3Y0loYi1uMHF5dExYSi14OXVUMUV4d2pPek5EYjRiMXVqd2FBbnhfc2Y5TEh4WktZTmpJRjdlMERsVzZhbjR5NUlfZGN0dw?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Banking,easing,high,Banking Sector Strengthening,BRAC Bank PLC Q1 profit jumps 44% to over Tk695cr,"Declining NPLs, stronger governance, or improved liquidity conditions restore credit intermediation capacity and depositor confidence.","[""credit expansion capacity"", ""deposit confidence"", ""contingent liability easing""]",2026-05-13_Banking_easing_566a6a66,npl_ratio_improvement,financial_conditions,root,The Business Standard — Economy,"[""https://www.tbsnews.net/economy/stocks/brac-banks-profit-grows-44-tk695cr-first-quarter-1437561""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-05-14,2026-05-13,Capital Markets,easing,medium,Capital Markets Recovery,Startups get Tk 425cr capital boost,"Equity market gains, FDI inflows, or portfolio inflows signal improving investor confidence and easier financing conditions.","[""equity valuation gain"", ""FDI recovery"", ""market liquidity expansion""]",2026-05-13_Capital_Markets_easing_80e773d1,equity_market_rally,financial_conditions,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMimgFBVV95cUxOUTJoTzhXQVliem5TanRBeEJEd2pnNl93QU5iU2ozcEFDWjdGOERZdWJjMl85Y2J3NTdleXdPNmx4THc2aGl3Nk5BVHRrN3JKRFFLYkJjU3FyMU14WC10UC1OWF9ud1lWTEVPRFZXT1hNbjdfS3NMR1NfdmlsbFFfSjU2VHlvNFdzRzZDWk1BSTlvV19xVXpSSFVR?oc=5""]",immediate–3 months,"[""equity investors"", ""portfolio managers"", ""foreign investors""]"
2026-05-14,2026-05-13,Credit,easing,medium,Credit Allocation Loosening,BB cuts overdue loan penalty rate to spur investment - Bangladesh Sangbad Sangstha (BSS),Expanded bank lending improves investment and working capital availability across the real economy.,"[""investment pickup"", ""working capital expansion"", ""GDP growth support""]",2026-05-13_Credit_easing_1d4f8ce4,credit_growth_acceleration,financial_conditions,root,Bangladesh Sangbad Sangstha (BSS),"[""https://news.google.com/rss/articles/CBMiUEFVX3lxTFBvM3EtbkUwZWZ5U2Y2c01wVktoR0xFa0ZpQUtQYWNYM1hLQnhjZE5kTUMzMG9uaEpET05MUDQyeGlpY0NkWFIwU0NsdF85UHVp?oc=5""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-05-14,2026-05-13,Credit,easing,high,Credit Allocation Loosening,"BB allows banks to offer e-loans up to Tk50,000 with one-year tenure",Expanded bank lending improves investment and working capital availability across the real economy.,"[""investment pickup"", ""working capital expansion"", ""GDP growth support""]",2026-05-13_Credit_easing_20f1bf3b,credit_growth_acceleration,financial_conditions,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiowFBVV95cUxPZkowSi0xNEdyTHBtMURoQ1RYdlpJNDY1Q0s1TEZsSldETExuMHczUEJQSExKQ1FhQllNTjh2U0ZQdUg2RjJmVzJwOHlrbGNfUWlTUUFUb2dWYS12dzQxY3RmbmZTUjFCSkJ6Mm1hUHpaSGZIM2gxY1puNjZvRzlQekFLVWJTOThiOUhJQTlyZk1UYWNNX2dOVlJQUVpBRXFrS21v0gGoAUFVX3lxTFA5UzlLR2ZfYkRFOHBnWDVSSEFKZThOMGJpVHlLdWcwSWJJLVlncGdhR3hkaC10M0hUVXFIT3g1a2dYNGwwUlc5bTFTQnVkMk50RXJDQjllVnVyUGRDVW1WNzJrX2tuem5DRm1TQ2dybXVPZ1RQblpZbmgtWnVxbDFGWUFtVUFZaER6U1BsaGlhMy1RbS1DSjJpaEVwRFMtc1djM2ktSC1vXw?oc=5""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-05-14,2026-05-13,Credit,easing,high,Credit Allocation Loosening,BB cuts penal interest on overdue loans,Expanded bank lending improves investment and working capital availability across the real economy.,"[""investment pickup"", ""working capital expansion"", ""GDP growth support""]",2026-05-13_Credit_easing_c1ff8c39,credit_growth_acceleration,financial_conditions,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMimwFBVV95cUxQVVNHT0NIeGFVOU1VX05fWmhCZEktLWJ4QkN6RHZCQWhXdFg1bThpS2hWaVlRandJcDc3ZE05VkF6X3Z4NnotZjhibGtBLUxxNkt0bkppRTFxS3dxRlZsNmZJWGEtZ0E1X0tRMVhFbjhWa3lKZDRaanV1TkQ0cEJHdkFNakl2bVZDV01yWW1JUXNkUnp5WVhQREV4Zw?oc=5""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-05-14,2026-05-13,Energy,tightening,high,Energy Supply Constraint,Cement producer LafargeHolcim Bangladesh's Q1 2026 profit falls as energy costs rise,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost-push inflation""]",2026-05-13_Energy_tightening_74419ce0,load_shedding_intensity,production_constraint,root,S&P Global,"[""https://news.google.com/rss/articles/CBMi7wFBVV95cUxNd19qR3NmcW8xTW53cGdYWEtUUFJSa2hwNElIbnRzaTNFVW9neGI1Sm1lVUlSejZZeDFxOENxZHlCdGRhVm1pODN0b3RCdXNIWVRsY2luNlh3Nkp4UGFmbm83RnN1d2tvUDl1bzFWV3VBakZUZUxmQmd6SWFJQjBCamxZdGNmbEFmTXJ4MGJLc0pYR3Q3MVppNHdJQWVDM2VGV0pPYXl3QzBHS01xQklNcWkyQnQtVHkxdmMtazRxN3RkYnZqUU94SVRBamUzdHlEZUZsdzZjaXFFMmdhNkVhWTI0ZWw0R2p1MDhaQVZWRQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-13,Energy,easing,high,Energy Supply Improvement,Adani continues supplying power as BPDB clears $30m dues,"Improved power and gas supply expands industrial operating hours, lowers unit costs, and reduces reliance on captive generation.","[""output normalization"", ""production cost relief"", ""inflation pressure easing""]",2026-05-13_Energy_easing_1b945ee9,load_shedding_reduction,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMingFBVV95cUxPWHVSTFRZcDdGaTE1LS0yX2JfLWVqNjFSME5lX3R3R3hvNWkwYmVWQzRLQl9sUWlvbl9sUGpaRHlPcVV1Rlk5WWJ0djZCalhyeTVzZXV4eWhlMW8tS3p3NGhWN2VjT3RRME8zWmNDc3FCa2xydFdZbVlfQURUcGQ0eWpUclVUb3gtcVdDV1BQU2xJQW81OUtuaEtLMUdvUdIBowFBVV95cUxOTUl3bWhRTlQ2X0RZWHdydFVlQldxS0FUWVZRU3hKWUhzLVczaGpCWjUxaHhrNkt3M0dkcFlLNVhZRVhPRERfM2tWOW9uQkVMUWJoaW9nMHo3RUx6cHlfdklGUFctT0YxN3JWd21GOTVzaGM4WHd6NEItTk5Hbm9QRnV5MHNfZ3lWU3EwWWJqcmExMDJ5WVpEQmFCa3RhOWR0b1E0?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-13,Energy,easing,low,Energy Supply Improvement,Bangladesh Gas Reserves Exploration | Bangladesh drilling deep in hunt for gas,"Improved power and gas supply expands industrial operating hours, lowers unit costs, and reduces reliance on captive generation.","[""output normalization"", ""production cost relief"", ""inflation pressure easing""]",2026-05-13_Energy_easing_27719a37,load_shedding_reduction,production_constraint,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMilgFBVV95cUxOekZBX1VGVElLNmQxWWZlWm50dmZ5TnNzc3RjMUpkbmlxeVJHS2g5eEdoVTVqakhmOWdublR0TzlCUjF0VEM1eWtJckdHZmgyY2RWbEVvV0hVSVJyVDhDVzN6SzlmTVBnaXlLNFdzdDVLeUNhRlc4NmI3MEJvcWNmYk5HTXZlSENyQ09zbmdvOXBWWFdXUGc?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-13,Energy,easing,medium,Energy Supply Improvement,PLN Indonesia Power to develop 495 MW solar project in Bangladesh,"Improved power and gas supply expands industrial operating hours, lowers unit costs, and reduces reliance on captive generation.","[""output normalization"", ""production cost relief"", ""inflation pressure easing""]",2026-05-13_Energy_easing_a789a750,load_shedding_reduction,production_constraint,root,ANTARA News,"[""https://news.google.com/rss/articles/CBMipgFBVV95cUxQX3FEdHh4SzZDNF9pNVlkWWdFSDczVW14T0ZZSnRXN2tQYUpxQVN1c0xPcmtRQ1U4czZGRnlqSEFLd2dyVFk0Z1liMzBwc1BJZ3hjT1RGWUtoa1ZaZTN1OFN5Um5McHJLTmg1TmYwd2tSdl9oMEFkYm1QUDNTeTlPT2U5OWlzM1lYY2thOEoydVQwUy1CYkpCS2l6b1FGVHozSHNQY1VB0gGrAUFVX3lxTE5jZEFGOFNJWkNRZThzbV90NTgxQy1hWFFSd1VYcm9mRExJRERvcHd3Q1JnX0hpRzVzbmo4Q0UyUHJGb09ycTI1N1pEaDFxMURHeTktYUpaV3p3cWpXY1BNOEd4VkdzZnR4cERFaTJicUtabGNQbE96QTJCZF9IaTdrYlZvVXNpMkMxUU9wVk53aVh5T0pGZHlyeVBYb1NMcEN0Z3REbzZObGVvSQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-13,Energy,tightening,medium,Energy Supply Constraint,"Rampal power plant seeks Tk1,000cr urgently to sustain operations","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost-push inflation""]",2026-05-13_Energy_tightening_13cf3c4d,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMisAFBVV95cUxPaHN5aFgzbThqOXZtSkp2SzE2azBSVnBpekcyclBmOENQMDZCVnVnVVVVeFFKX3oxN0NRcjVtWEtnWDZ5a3o3V1FxTzlmMzdpYmJXRkI4dmZaOWxyTUNvMlRFbTVBak1lRWZZSjlWR0pLaVZEdnhvU28xem5OVW9EQW1FTzd1azg5TmFHOHVWMjB3YnhIaVRfS2c1NjIzMngycFJ3N3pzdFVyWExaSkRoWdIBtgFBVV95cUxPdzhIYmhmUXNKRDFpVU56QjN3NkxWS0pEUzhPR2N0NFczVTRraXV3RS1mM2hkZmdfS1NXTTNycHI5aHBwZ0N6V2c5dUFPbTQ0blliUmpTRG9tNUFrZExBeGktem9kRUFOeHVYRWVJcXY5X2Y1b2w0UklmaEFHR0JyZk5pM1d2dzNGU1dzamxkczBmNWNhTTNGeFNfZWRyNXczN05uSko2RmhJc2lkQ1g4RFZROFJnQQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-05-14,2026-05-13,Exports,easing,medium,Export Demand Expansion,Nevian Lifescience begins pharma exports to Canada - Bangladesh Sangbad Sangstha (BSS),"Rising external demand lifts factory utilization, expands labor income, and strengthens FX earnings.","[""higher manufacturing output"", ""urban employment gains"", ""FX earnings boost""]",2026-05-13_Exports_easing_ed66a1c7,export_orders_increase,balance_of_payments,root,Bangladesh Sangbad Sangstha (BSS),"[""https://news.google.com/rss/articles/CBMiUEFVX3lxTE1BbGc1SDBDU3JxNzlUQm9WaThjTkhaNXhZOUlLUWd5UDV3ZkRmTld5dk54M1puOXotMXVsOUJwQ1ZlR0RCSzBZYW1tT0p6ODZw?oc=5""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
2026-05-14,2026-05-13,Exports,tightening,medium,Export Demand Contraction,Bangladesh garment exports decline amid weak EU demand and rising production costs,"Weak external demand reduces factory utilization, compresses labor income, and lowers FX earnings.","[""lower manufacturing output"", ""urban income slowdown"", ""FX earnings pressure""]",2026-05-13_Exports_tightening_c432e300,export_orders_decline,balance_of_payments,root,Textile Today,"[""https://news.google.com/rss/articles/CBMitAFBVV95cUxQMjVrSXM3ZkFwY0NfOWJMQUpqcjJhQjJvdUhpVjFWUUZDMzFUaFRqaE5zMjRqSjVhN2ZyWFlSc2RPaDRIckJlLUhWcGcxaUxKbUVvY3QtVkliaGJKdXhhakF0TW1WazI0aGlLSi04NHZyN29lc09keUIyWnM3cDBmaXhoRWFqVkxkd2lkN0xRSU9oVHB5VW9MdDd6ZGMwQ2hldjNTdDJ5V1dFRTdEZmxIR1M2TUs?oc=5""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
2026-05-14,2026-05-13,Exports,easing,medium,Export Demand Expansion,From Tongi to Canada: Nevien Life Science marks export milestone in global pharmaceutical supply chain,"Rising external demand lifts factory utilization, expands labor income, and strengthens FX earnings.","[""higher manufacturing output"", ""urban employment gains"", ""FX earnings boost""]",2026-05-13_Exports_easing_b9f552f7,export_orders_increase,balance_of_payments,root,The Business Standard — Industry,"[""https://www.tbsnews.net/economy/industry/tongi-canada-nevien-life-science-marks-export-milestone-global-pharmaceutical""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
2026-05-14,2026-05-13,Fiscal,tightening,medium,Fiscal Revenue Stress,Fitch Ratings: Bangladesh's debt repayment capacity may decline,"Tax revenue shortfalls force expenditure compression or borrowing, crowding out development spending and raising domestic debt costs.","[""development spending cut"", ""domestic borrowing increase"", ""treasury yield pressure""]",2026-05-13_Fiscal_tightening_123c43cb,revenue_collection_shortfall,fiscal,root,Dhaka Tribune,"[""https://news.google.com/rss/articles/CBMijwFBVV95cUxQZGptTmJuT2F2ZGRadk9pTTBvQTV3R1c4MzloZjRDRTdUMHRiSFN6ODNEdmFRS20wendDRTc2QmtLMWtBM3pEa1cyTXp3ZFdtU0oycEhIWXhRNmpOTHZmTndGbUs4ckxManhPclZrWk9fTGRIOTROYXV5YWNWSmdvQWdURjlrVFNKQlJYUzRvc9IBlAFBVV95cUxNNHFRaTBFeVo0MGVHZ3FScXNCNVJ6cm1IZ2VMTVBPT1dNaEI1ckJwbWRsZ2d0MGpRV2RDaklaUEdaM0w3U2dfdFBCeWdOSkExaHFPN3hTYmt5WGxUYjFmcFYwSWlYWkhXMEFhNzJqQ1dJaEhWNFBMTXF0OUo4R0ZWXzN2QnB5NDhydTZNVDZBVVRRcFBD?oc=5""]",3–6 months,"[""bond market"", ""development agencies"", ""government contractors""]"
